baseline_codec,baseline_config,mathsvg_profile,dataset,file,original_bytes,baseline_bytes,mathsvg_bytes,baseline_compression_ns,mathsvg_compression_ns,baseline_decompression_ns,mathsvg_decompression_ns,baseline_peak_rss,mathsvg_peak_rss,size_not_worse,compression_not_worse,decompression_not_worse,memory_not_worse,strict_metric_count,confidence_status,roundtrip_ok,native_mathsvg,schema_version,row_scope,experiment_id,machine_id,architecture,source_commit,dataset_manifest_sha256,randomization_seed,measurement_method,measurement_tool_sha256,split,dataset_id,input_sha256,threads,mathsvg_codec,mathsvg_codec_config,mathsvg_config_sha256,mathsvg_executable_sha256,mathsvg_status,baseline_config_sha256,baseline_executable_sha256,baseline_status,size_confidence_status,compression_confidence_status,decompression_confidence_status,memory_confidence_status,comparison_status,certificate_pass,failure_reason
lz4,lz4,fast,development,datasets/synthetic/periodic/s0000065536_n000p000_seed1297748005.bin,65536,292,500,8556828,65424360,9049771,9900323,1740800,4169728,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-periodic,742efc49d53b0f51b7a9cdc8afdf6fb69b22e359571f016274fae0b527f1d1c8,1,mathsvg,fast-v1,11b86480168b3ebaf7804fd406249ff952cb8d13db49070654e1db28b10a167c,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,1ff2ceff0d36b2f9ced1d110a9f2113d3faaa5dbf4328bdfec0f120bfce3755e,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 208 (71.2329%); compression confidence is inconclusive; compression point estimate worse by 56867532 (664.587%); decompression confidence is inconclusive; decompression point estimate worse by 850552 (9.3986%); memory confidence is inconclusive; memory point estimate worse by 2428928 (139.529%)
raw,raw,fast,development,datasets/synthetic/periodic/s0000065536_n000p000_seed1297748005.bin,65536,65536,500,9230706,65424360,10451186,9900323,2088960,4169728,true,false,true,false,2,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-periodic,742efc49d53b0f51b7a9cdc8afdf6fb69b22e359571f016274fae0b527f1d1c8,1,mathsvg,fast-v1,11b86480168b3ebaf7804fd406249ff952cb8d13db49070654e1db28b10a167c,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,d43cc6d50259b3f14efc7e144539e6293ac122442a2a7b5da9f6caa662e26f7e,6187dab32cd7b6291d96c54425a22915a6eeb39add6d95ee9008e1dbba427131,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; compression confidence is inconclusive; compression point estimate worse by 56193654 (608.769%); decompression confidence is inconclusive; memory confidence is inconclusive; memory point estimate worse by 2080768 (99.6078%)
xz-9e,xz-9e,fast,development,datasets/synthetic/periodic/s0000065536_n000p000_seed1297748005.bin,65536,148,500,12031593,65424360,8906096,9900323,2801664,4169728,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-periodic,742efc49d53b0f51b7a9cdc8afdf6fb69b22e359571f016274fae0b527f1d1c8,1,mathsvg,fast-v1,11b86480168b3ebaf7804fd406249ff952cb8d13db49070654e1db28b10a167c,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,264b9bc8095b4cea59244fed3bda782059c28c2834ccb61b1022ae1e33055525,b5b163eb273291934556377ab883b4b2a5d4da50bd0dc0a91774ecc234ccd8d0,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 352 (237.838%); compression confidence is inconclusive; compression point estimate worse by 53392767 (443.771%); decompression confidence is inconclusive; decompression point estimate worse by 994227 (11.1634%); memory confidence is inconclusive; memory point estimate worse by 1368064 (48.8304%)
zstd-default,zstd-default,fast,development,datasets/synthetic/periodic/s0000065536_n000p000_seed1297748005.bin,65536,29,500,8725638,65424360,10827191,9900323,2863104,4169728,false,false,true,false,1,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-periodic,742efc49d53b0f51b7a9cdc8afdf6fb69b22e359571f016274fae0b527f1d1c8,1,mathsvg,fast-v1,11b86480168b3ebaf7804fd406249ff952cb8d13db49070654e1db28b10a167c,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,5963e40349734d7d4267506922da735f1af9b3be159a19282b098cc483441a9b,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 471 (1624.14%); compression confidence is inconclusive; compression point estimate worse by 56698722 (649.795%); decompression confidence is inconclusive; memory confidence is inconclusive; memory point estimate worse by 1306624 (45.6366%)
gzip-6,gzip-6,balanced,development,datasets/synthetic/random/s0000065536_n000p000_seed1297748005.bin,65536,65564,66024,9071002,116265731,8711206,16951915,1822720,4431872,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-random,9e4d8d3305ce218314fdc3746942be9b9f0df4e3f1673227fcd510319189dbdc,1,mathsvg,balanced-v1,868158562c5b878e5e45fdc62613fcc2efdf1ddc8def7e218346fe551ff82cb7,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,bbce9bcf961d3776dbf6532339f78d1b7d963a992e373f029f9137abb741e782,afea077ce127d4fa9ad410d3066ba2b54dea19c0b44f04adf56c72d5f7b7a9bb,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 460 (0.701605%); compression confidence is inconclusive; compression point estimate worse by 107194729 (1181.73%); decompression confidence is inconclusive; decompression point estimate worse by 8240709 (94.5989%); memory confidence is inconclusive; memory point estimate worse by 2609152 (143.146%)
lz4,lz4,balanced,development,datasets/synthetic/random/s0000065536_n000p000_seed1297748005.bin,65536,65555,66024,8761848,116265731,9072826,16951915,1740800,4431872,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-random,9e4d8d3305ce218314fdc3746942be9b9f0df4e3f1673227fcd510319189dbdc,1,mathsvg,balanced-v1,868158562c5b878e5e45fdc62613fcc2efdf1ddc8def7e218346fe551ff82cb7,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,1ff2ceff0d36b2f9ced1d110a9f2113d3faaa5dbf4328bdfec0f120bfce3755e,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 469 (0.71543%); compression confidence is inconclusive; compression point estimate worse by 107503883 (1226.95%); decompression confidence is inconclusive; decompression point estimate worse by 7879089 (86.8427%); memory confidence is inconclusive; memory point estimate worse by 2691072 (154.588%)
raw,raw,balanced,development,datasets/synthetic/random/s0000065536_n000p000_seed1297748005.bin,65536,65536,66024,8948830,116265731,8875117,16951915,2097152,4431872,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-random,9e4d8d3305ce218314fdc3746942be9b9f0df4e3f1673227fcd510319189dbdc,1,mathsvg,balanced-v1,868158562c5b878e5e45fdc62613fcc2efdf1ddc8def7e218346fe551ff82cb7,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,d43cc6d50259b3f14efc7e144539e6293ac122442a2a7b5da9f6caa662e26f7e,6187dab32cd7b6291d96c54425a22915a6eeb39add6d95ee9008e1dbba427131,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 488 (0.744629%); compression confidence is inconclusive; compression point estimate worse by 107316901 (1199.23%); decompression confidence is inconclusive; decompression point estimate worse by 8076798 (91.005%); memory confidence is inconclusive; memory point estimate worse by 2334720 (111.328%)
xz-9e,xz-9e,balanced,development,datasets/synthetic/random/s0000065536_n000p000_seed1297748005.bin,65536,65600,66024,217610667,116265731,8947249,16951915,68857856,4431872,false,true,false,true,2,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-random,9e4d8d3305ce218314fdc3746942be9b9f0df4e3f1673227fcd510319189dbdc,1,mathsvg,balanced-v1,868158562c5b878e5e45fdc62613fcc2efdf1ddc8def7e218346fe551ff82cb7,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,264b9bc8095b4cea59244fed3bda782059c28c2834ccb61b1022ae1e33055525,b5b163eb273291934556377ab883b4b2a5d4da50bd0dc0a91774ecc234ccd8d0,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 424 (0.646341%); compression confidence is inconclusive; decompression confidence is inconclusive; decompression point estimate worse by 8004666 (89.4651%); memory confidence is inconclusive
zstd-default,zstd-default,balanced,development,datasets/synthetic/random/s0000065536_n000p000_seed1297748005.bin,65536,65550,66024,10778780,116265731,9325133,16951915,3100672,4431872,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-random,9e4d8d3305ce218314fdc3746942be9b9f0df4e3f1673227fcd510319189dbdc,1,mathsvg,balanced-v1,868158562c5b878e5e45fdc62613fcc2efdf1ddc8def7e218346fe551ff82cb7,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,5963e40349734d7d4267506922da735f1af9b3be159a19282b098cc483441a9b,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 474 (0.723112%); compression confidence is inconclusive; compression point estimate worse by 105486951 (978.654%); decompression confidence is inconclusive; decompression point estimate worse by 7626782 (81.7874%); memory confidence is inconclusive; memory point estimate worse by 1331200 (42.9326%)
gzip-6,gzip-6,fast,development,datasets/synthetic/random/s0000065536_n000p000_seed1297748005.bin,65536,65564,66024,9071002,115858919,8711206,17053195,1822720,4546560,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-random,9e4d8d3305ce218314fdc3746942be9b9f0df4e3f1673227fcd510319189dbdc,1,mathsvg,fast-v1,11b86480168b3ebaf7804fd406249ff952cb8d13db49070654e1db28b10a167c,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,bbce9bcf961d3776dbf6532339f78d1b7d963a992e373f029f9137abb741e782,afea077ce127d4fa9ad410d3066ba2b54dea19c0b44f04adf56c72d5f7b7a9bb,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 460 (0.701605%); compression confidence is inconclusive; compression point estimate worse by 106787917 (1177.24%); decompression confidence is inconclusive; decompression point estimate worse by 8341989 (95.7616%); memory confidence is inconclusive; memory point estimate worse by 2723840 (149.438%)
lz4,lz4,fast,development,datasets/synthetic/random/s0000065536_n000p000_seed1297748005.bin,65536,65555,66024,8761848,115858919,9072826,17053195,1740800,4546560,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-random,9e4d8d3305ce218314fdc3746942be9b9f0df4e3f1673227fcd510319189dbdc,1,mathsvg,fast-v1,11b86480168b3ebaf7804fd406249ff952cb8d13db49070654e1db28b10a167c,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,1ff2ceff0d36b2f9ced1d110a9f2113d3faaa5dbf4328bdfec0f120bfce3755e,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 469 (0.71543%); compression confidence is inconclusive; compression point estimate worse by 107097071 (1222.31%); decompression confidence is inconclusive; decompression point estimate worse by 7980369 (87.959%); memory confidence is inconclusive; memory point estimate worse by 2805760 (161.176%)
raw,raw,fast,development,datasets/synthetic/random/s0000065536_n000p000_seed1297748005.bin,65536,65536,66024,8948830,115858919,8875117,17053195,2097152,4546560,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-random,9e4d8d3305ce218314fdc3746942be9b9f0df4e3f1673227fcd510319189dbdc,1,mathsvg,fast-v1,11b86480168b3ebaf7804fd406249ff952cb8d13db49070654e1db28b10a167c,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,d43cc6d50259b3f14efc7e144539e6293ac122442a2a7b5da9f6caa662e26f7e,6187dab32cd7b6291d96c54425a22915a6eeb39add6d95ee9008e1dbba427131,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 488 (0.744629%); compression confidence is inconclusive; compression point estimate worse by 106910089 (1194.68%); decompression confidence is inconclusive; decompression point estimate worse by 8178078 (92.1461%); memory confidence is inconclusive; memory point estimate worse by 2449408 (116.797%)
xz-9e,xz-9e,fast,development,datasets/synthetic/random/s0000065536_n000p000_seed1297748005.bin,65536,65600,66024,217610667,115858919,8947249,17053195,68857856,4546560,false,true,false,true,2,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-random,9e4d8d3305ce218314fdc3746942be9b9f0df4e3f1673227fcd510319189dbdc,1,mathsvg,fast-v1,11b86480168b3ebaf7804fd406249ff952cb8d13db49070654e1db28b10a167c,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,264b9bc8095b4cea59244fed3bda782059c28c2834ccb61b1022ae1e33055525,b5b163eb273291934556377ab883b4b2a5d4da50bd0dc0a91774ecc234ccd8d0,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 424 (0.646341%); compression confidence is inconclusive; decompression confidence is inconclusive; decompression point estimate worse by 8105946 (90.5971%); memory confidence is inconclusive
zstd-default,zstd-default,fast,development,datasets/synthetic/random/s0000065536_n000p000_seed1297748005.bin,65536,65550,66024,10778780,115858919,9325133,17053195,3100672,4546560,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v1,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-random,9e4d8d3305ce218314fdc3746942be9b9f0df4e3f1673227fcd510319189dbdc,1,mathsvg,fast-v1,11b86480168b3ebaf7804fd406249ff952cb8d13db49070654e1db28b10a167c,a91bd7ed31c78b88c8e42d19af79bd2aea2a2ed24f4e41abd0e8cfbb8ccf2f32,complete,5963e40349734d7d4267506922da735f1af9b3be159a19282b098cc483441a9b,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,complete,inconclusive,inconclusive,inconclusive,inconclusive,inconclusive,false,size confidence is inconclusive; size point estimate worse by 474 (0.723112%); compression confidence is inconclusive; compression point estimate worse by 105080139 (974.88%); decompression confidence is inconclusive; decompression point estimate worse by 7728062 (82.8735%); memory confidence is inconclusive; memory point estimate worse by 1445888 (46.6314%)
